         14070320 function calls (13931903 primitive calls) in 6.447 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 Interfaces.py:14(AlignmentIterator)
        1    0.000    0.000    0.000    0.000 case.py:1387(FunctionTestCase)
        2    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 _arraysetops_impl.py:426(UniqueCountsResult)
        1    0.000    0.000    0.000    0.000 parser.py:16(Parser)
        1    0.000    0.000    0.000    0.000 __init__.py:49(PackageNotFoundError)
        1    0.000    0.000    0.000    0.000 _local.py:30(_PathParents)
        1    0.000    0.000    0.000    0.000 CodonTable.py:373(AmbiguousForwardTable)
        1    0.000    0.000    0.000    0.000 core.py:6921(_extrema_operation)
        1    0.000    0.000    0.000    0.000 {method 'reset' of '_contextvars.ContextVar' objects}
        1    0.000    0.000    0.000    0.000 _iotools.py:133(LineSplitter)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1158(create_module)
        1    0.000    0.000    0.000    0.000 core.py:943(_MaskedUnaryOperation)
        1    0.000    0.000    0.000    0.000 _datasource.py:532(Repository)
        1    0.000    0.000    0.000    0.000 __init__.py:1190(FileHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:306(PackagePath)
        1    0.000    0.000    0.000    0.000 FastaIO.py:143(FastaIterator)
        1    0.000    0.000    0.000    0.000 handler.py:22(ErrorHandler)
        1    0.000    0.000    0.000    0.000 _base.py:569(Executor)
        1    0.000    0.000    0.000    0.000 _datasource.py:72(_FileOpeners)
        1    0.000    0.000    0.000    0.000 request.py:1051(AbstractDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 _pep440.py:45(Infinity)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:107(nd_grid)
        1    0.000    0.000    0.000    0.000 dtypes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:18(Node)
        1    0.000    0.000    0.000    0.000 specfun.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:211(MGridClass)
        3    0.000    0.000    0.000    0.000 __init__.py:820(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1278(__init__)
        4    0.000    0.000    0.000    0.000 __init__.py:443(<genexpr>)
        3    0.000    0.000    0.000    0.000 _testutils.py:86(__init__)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1424(TimedeltaFormat)
        1    0.000    0.000    0.000    0.000 GckIO.py:73(GckIterator)
        1    0.000    0.000    0.000    0.000 _collections.py:27(Pair)
        1    0.000    0.000    0.000    0.000 _datasource.py:97(__init__)
        1    0.000    0.000    0.000    0.000 PdbIO.py:377(CifSeqresIterator)
        1    0.000    0.000    0.000    0.000 _endian.py:23(_swapped_meta)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap>:1171(exec_module)
        1    0.000    0.000    0.000    0.000 QualityIO.py:1459(QualPhredIterator)
        1    0.000    0.000    0.000    0.000 _exceptions.py:52(_UFuncBinaryResolutionError)
        1    0.000    0.000    0.000    0.000 threading.py:1025(_set_native_id)
        1    0.000    0.000    0.000    0.000 MsfIO.py:30(MsfIterator)
        8    0.000    0.000    0.000    0.000 _multiufuncs.py:62(_override_key)
        1    0.000    0.000    0.000    0.000 spfun_stats.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:4605(CodonAligner)
        1    0.000    0.000    0.000    0.000 selectors.py:426(EpollSelector)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1333(ComplexFloatingFormat)
        1    0.000    0.000    0.000    0.000 _exceptions.py:31(UFuncTypeError)
        1    0.000    0.000    0.000    0.000 PirIO.py:110(PirIterator)
        1    0.000    0.000    0.000    0.000 threading.py:306(__exit__)
        1    0.000    0.000    0.000    0.000 _orthogonal.py:114(orthopoly1d)
        1    0.000    0.000    0.000    0.000 _compression.py:9(BaseStream)
        1    0.000    0.000    0.000    0.000 request.py:1345(HTTPHandler)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1392(DatetimeFormat)
        1    0.000    0.000    0.000    0.000 argparse.py:107(_AttributeHolder)
        1    0.000    0.000    0.000    0.000 IgIO.py:22(IgIterator)
        1    0.000    0.000    0.000    0.000 tempfile.py:476(_TemporaryFileWrapper)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1304(IntegerFormat)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1277(XMLPullParser)
        1    0.000    0.000    0.000    0.000 _pytesttester.py:45(PytestTester)
        2    0.000    0.000    0.000    0.000 _index_tricks_impl.py:143(__init__)
        1    0.000    0.000    0.000    0.000 AbiIO.py:347(AbiIterator)
        4    0.000    0.000    0.000    0.000 argparse.py:205(__init__)
        1    0.000    0.000    0.000    0.000 StandardData.py:17(StandardData)
        1    0.000    0.000    0.000    0.000 __init__.py:1836(__init__)
        1    0.000    0.000    0.000    0.000 _local.py:140(joinpath)
        2    0.000    0.000    0.000    0.000 __init__.py:308(get_preferred_scheme)
        1    0.000    0.000    0.000    0.000 {built-in method numpy._core._multiarray_umath._blas_supports_fpe}
        1    0.000    0.000    0.000    0.000 response.py:14(addbase)
        1    0.000    0.000    0.000    0.000 _docscrape.py:578(FunctionDoc)
        1    0.000    0.000    0.000    0.000 ClustalIO.py:20(ClustalWriter)
        1    0.000    0.000    0.000    0.000 xmlreader.py:91(IncrementalParser)
        1    0.000    0.000    0.000    0.000 __init__.py:27(SwissProtParserError)
        1    0.000    0.000    0.000    0.000 MafIO.py:53(MafWriter)
        1    0.000    0.000    0.000    0.000 __init__.py:451(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:318(_is_owned)
        5    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
        1    0.000    0.000    0.000    0.000 request.py:1354(HTTPSHandler)
        1    0.000    0.000    0.000    0.000 ssl.py:170(_TLSContentType)
        9    0.000    0.000    0.000    0.000 __init__.py:199(__init__)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2300(IPv6Network)
        1    0.000    0.000    0.000    0.000 __init__.py:286(LogRecord)
        1    0.000    0.000    0.000    0.000 minidom.py:1103(Text)
        1    0.000    0.000    0.000    0.000 deprecation.py:101(_DeprecationHelperStr)
        4    0.000    0.000    0.000    0.000 dataclasses.py:429(__init__)
        6    0.000    0.000    0.000    0.000 __init__.py:736(__init__)
        1    0.000    0.000    0.000    0.000 dataclasses.py:328(__set_name__)
        1    0.000    0.000    0.000    0.000 PhdIO.py:67(PhdIterator)
        1    0.000    0.000    0.000    0.000 SeqFeature.py:551(Reference)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:518(AddressList)
        1    0.000    0.000    0.000    0.000 _ctypeslib.py:206(_concrete_ndptr)
        1    0.000    0.000    0.000    0.000 exceptions.py:108(AxisError)
        1    0.000    0.000    0.000    0.000 minidom.py:1507(ElementInfo)
        1    0.000    0.000    0.000    0.000 {built-in method _thread._make_thread_handle}
        1    0.000    0.000    0.000    0.000 numbers.py:37(Number)
        1    0.000    0.000    0.000    0.000 AceIO.py:22(AceIterator)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:590(ndenumerate)
        1    0.000    0.000    0.000    0.000 __init__.py:4056(Alignments)
        1    0.000    0.000    0.000    0.000 core.py:2649(MaskedIterator)
        1    0.000    0.000    0.000    0.000 utils.py:2214(clear_and_catch_warnings)
        1    0.000    0.000    0.000    0.000 __init__.py:1296(PlaceHolder)
        1    0.000    0.000    0.000    0.000 _typing.py:69(HasShape)
        3    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
        1    0.000    0.000    0.000    0.000 request.py:2406(ftpwrapper)
        1    0.000    0.000    0.000    0.000 _typing.py:110(DTypesBool)
        1    0.000    0.000    0.000    0.000 _internal.py:253(_missing_ctypes)
        1    0.000    0.000    0.000    0.000 _utils_impl.py:126(_Deprecate)
        1    0.000    0.000    0.000    0.000 Nodes.py:125(Node)
        1    0.000    0.000    0.000    0.000 difflib.py:724(Differ)
        1    0.000    0.000    0.000    0.000 pprint.py:80(_safe_key)
        1    0.000    0.000    0.000    0.000 _globals.py:32(_NoValueType)
        1    0.000    0.000    0.000    0.000 parse.py:856(_Quoter)
        1    0.000    0.000    0.000    0.000 _aliases.py:183(UniqueAllResult)
        1    0.000    0.000    0.000    0.000 NibIO.py:53(NibIterator)
        1    0.000    0.000    0.000    0.000 __init__.py:1272(_StderrHandler)
        1    0.000    0.000    0.000    0.000 InsdcIO.py:667(_get_data_division)
        1    0.000    0.000    0.000    0.000 core.py:861(_DomainTan)
        1    0.000    0.000    0.000    0.000 __init__.py:736(BufferingFormatter)
        1    0.000    0.000    0.000    0.000 _dtype_like.py:50(_HasNumPyDType)
        1    0.000    0.000    0.000    0.000 abc.py:149(ExecutionLoader)
        1    0.000    0.000    0.000    0.000 Ace.py:61(rd)
        1    0.000    0.000    0.000    0.000 selectors.py:60(_SelectorMapping)
        1    0.000    0.000    0.000    0.000 SnapGeneIO.py:319(SnapGeneIterator)
        1    0.000    0.000    0.000    0.000 pydoc.py:1235(__init__)
        1    0.000    0.000    0.000    0.000 SeqFeature.py:2244(OneOfPosition)
        2    0.000    0.000    0.000    0.000 typing.py:553(__repr__)
        4    0.000    0.000    0.000    0.000 _spherical_bessel.py:9(use_reflection)
        1    0.000    0.000    0.000    0.000 InsdcIO.py:1529(ImgtWriter)
        2    0.000    0.000    0.000    0.000 argparse.py:2442(_get_nargs_pattern)
        1    0.000    0.000    0.000    0.000 NexusIO.py:83(NexusWriter)
        1    0.000    0.000    0.000    0.000 selectors.py:414(PollSelector)
        1    0.000    0.000    0.000    0.000 __init__.py:176(FastLookup)
        1    0.000    0.000    0.000    0.000 core.py:1164(_DomainedBinaryOperation)
        1    0.000    0.000    0.000    0.000 argparse.py:881(BooleanOptionalAction)
        1    0.000    0.000    0.000    0.000 _local.py:529(open)
        1    0.000    0.000    0.000    0.000 InsdcIO.py:62(GenBankIterator)
        1    0.000    0.000    0.000    0.000 XdnaIO.py:145(XdnaIterator)
        1    0.000    0.000    0.000    0.000 _exceptions.py:67(_UFuncCastingError)
        1    0.000    0.000    0.000    0.000 extras.py:1768(mr_class)
        1    0.000    0.000    0.000    0.000 __init__.py:643(origin)
        2    0.000    0.000    0.000    0.000 core.py:922(__init__)
        1    0.000    0.000    0.000    0.000 _typing.py:115(DTypesSigned)
        1    0.000    0.000    0.000    0.000 SffIO.py:1114(_SffTrimIterator)
        1    0.000    0.000    0.000    0.000 core.py:879(_DomainSafeDivide)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1366(_TimelikeFormat)
        1    0.000    0.000    0.000    0.000 _testutils.py:56(PytestTester)
        1    0.000    0.000    0.000    0.000 Scanner.py:1003(_ImgtScanner)
        2    0.000    0.000    0.000    0.000 __init__.py:465(__init__)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:452(RClass)
        1    0.000    0.000    0.000    0.000 _base.py:59(_Waiter)
        1    0.000    0.000    0.000    0.000 SeqFeature.py:1908(WithinPosition)
        1    0.000    0.000    0.000    0.000 TabIO.py:47(TabIterator)
        1    0.000    0.000    0.000    0.000 SwissIO.py:27(SwissIterator)
        1    0.000    0.000    0.000    0.000 __init__.py:83(InitializedState)
        5    0.000    0.000    0.000    0.000 platform.py:920(_unknown_as_blank)
        5    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
        1    0.000    0.000    0.000    0.000 pydoc.py:448(ErrorDuringImport)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1097(_ListDataStream)
        1    0.000    0.000    0.000    0.000 request.py:805(HTTPPasswordMgr)
        1    0.000    0.000    0.000    0.000 request.py:1374(HTTPCookieProcessor)
        1    0.000    0.000    0.000    0.000 runner.py:14(_WritelnDecorator)
        1    0.000    0.000    0.000    0.000 _exceptions.py:76(_UFuncInputCastingError)
        1    0.000    0.000    0.000    0.000 request.py:879(HTTPPasswordMgrWithPriorAuth)
        1    0.000    0.000    0.000    0.000 numerictypes.py:368(_PreprocessDTypeError)
        1    0.000    0.000    0.000    0.000 GfaIO.py:163(Gfa2Iterator)
        1    0.000    0.000    0.000    0.000 __init__.py:2126(PyZipFile)
        1    0.000    0.000    0.000    0.000 __init__.py:694(path)
        1    0.000    0.000    0.000    0.000 _npyio_impl.py:50(BagObj)
        2    0.000    0.000    0.000    0.000 {method 'deleter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 PdbIO.py:278(PdbAtomIterator)
        6    0.000    0.000    0.000    0.000 signal.py:50(_wraps)
        1    0.000    0.000    0.000    0.000 __init__.py:424(PyDLL)
        1    0.000    0.000    0.000    0.000 request.py:1227(AbstractHTTPHandler)
        1    0.000    0.000    0.000    0.000 _stride_tricks_impl.py:14(DummyArray)
        1    0.000    0.000    0.000    0.000 handler.py:345(LexicalHandler)
        2    0.000    0.000    0.000    0.000 argparse.py:974(__call__)
        1    0.000    0.000    0.000    0.000 QualityIO.py:1939(FastqIlluminaWriter)
        1    0.000    0.000    0.000    0.000 threading.py:398(notify)
        8    0.000    0.000    0.000    0.000 _pep440.py:70(__neg__)
        5    0.000    0.000    0.000    0.000 _pep440.py:446(<lambda>)
        1    0.000    0.000    0.000    0.000 message.py:1212(EmailMessage)
        4    0.000    0.000    0.000    0.000 _multiufuncs.py:70(_override_ufunc_default_kwargs)
        1    0.000    0.000    0.000    0.000 _collections.py:5(FreezableDefaultDict)
        1    0.000    0.000    0.000    0.000 NodeFilter.py:1(<module>)
        1    0.000    0.000    0.000    0.000 argparse.py:980(__init__)
        1    0.000    0.000    0.000    0.000 EmbossIO.py:22(EmbossIterator)
        1    0.000    0.000    0.000    0.000 client.py:1526(IncompleteRead)
        4    0.000    0.000    0.000    0.000 {method 'lower' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 request.py:1569(CacheFTPHandler)
        1    0.000    0.000    0.000    0.000 PirIO.py:186(PirWriter)
        1    0.000    0.000    0.000    0.000 decoder.py:20(JSONDecodeError)
        1    0.000    0.000    0.000    0.000 _pep440.py:77(NegativeInfinity)
        1    0.000    0.000    0.000    0.000 minidom.py:1428(DOMImplementation)
        1    0.000    0.000    0.000    0.000 Ace.py:519(ACEFileRecord)
        1    0.000    0.000    0.000    0.000 _linalg.py:33(EighResult)
        4    0.000    0.000    0.000    0.000 dataclasses.py:351(__init__)
        2    0.000    0.000    0.000    0.000 core.py:3498(shape)
        1    0.000    0.000    0.000    0.000 __init__.py:117(FeatureParser)
        8    0.000    0.000    0.000    0.000 _multiufuncs.py:81(_override_finalize_out)
        1    0.000    0.000    0.000    0.000 _arraysetops_impl.py:431(UniqueInverseResult)
        1    0.000    0.000    0.000    0.000 _convertions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method numpy._core._multiarray_umath.set_typeDict}
        1    0.000    0.000    0.000    0.000 pydoc.py:1233(TextRepr)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:369(DOMImplementationLS)
        1    0.000    0.000    0.000    0.000 loader.py:22(_FailedTest)
        2    0.000    0.000    0.000    0.000 arrayprint.py:567(_recursive_guard)
        1    0.000    0.000    0.000    0.000 parse.py:136(_ResultMixinStr)
        1    0.000    0.000    0.000    0.000 threading.py:581(Event)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:379(_unspecified)
        1    0.000    0.000    0.000    0.000 FastaIO.py:290(FastaBlastIterator)
        1    0.000    0.000    0.000    0.000 CodonTable.py:184(NCBICodonTableDNA)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:723(IndexExpression)
        1    0.000    0.000    0.000    0.000 request.py:1450(FileHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:815(Filterer)
        1    0.000    0.000    0.000    0.000 ast.py:72(_convert_num)
        1    0.000    0.000    0.000    0.000 _exceptions.py:92(_UFuncOutputCastingError)
        1    0.000    0.000    0.000    0.000 copyreg.py:22(constructor)
        1    0.000    0.000    0.000    0.000 FastaIO.py:254(FastaTwoLineIterator)
        1    0.000    0.000    0.000    0.000 threading.py:449(Semaphore)
        1    0.000    0.000    0.000    0.000 traceback.py:94(_Sentinel)
        1    0.000    0.000    0.000    0.000 threading.py:1321(Timer)
        1    0.000    0.000    0.000    0.000 SeqFeature.py:2180(AfterPosition)
        1    0.000    0.000    0.000    0.000 argparse.py:1699(_ArgumentGroup)
        1    0.000    0.000    0.000    0.000 abc.py:52(MetaPathFinder)
        1    0.000    0.000    0.000    0.000 shutil.py:70(SameFileError)
        1    0.000    0.000    0.000    0.000 suite.py:328(_ErrorHolder)
        1    0.000    0.000    0.000    0.000 ElementPath.py:350(_SelectorContext)
        1    0.000    0.000    0.000    0.000 NibIO.py:122(NibWriter)
        1    0.000    0.000    0.000    0.000 PhylipIO.py:51(PhylipWriter)
        1    0.000    0.000    0.000    0.000 _local.py:851(WindowsPath)
        1    0.000    0.000    0.000    0.000 core.py:1366(make_mask_descr)
        4    0.000    0.000    0.000    0.000 core.py:885(__init__)
        1    0.000    0.000    0.000    0.000 Nodes.py:22(ChainException)
        1    0.000    0.000    0.000    0.000 symbolic.py:1303(_FromStringWorker)
        1    0.000    0.000    0.000    0.000 core.py:900(_DomainGreater)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:318(__init__)
        1    0.000    0.000    0.000    0.000 _base.py:74(_AsCompletedWaiter)
        1    0.000    0.000    0.000    0.000 FastaIO.py:389(FastaPearsonIterator)
        1    0.000    0.000    0.000    0.000 case.py:283(_AssertWarnsContext)
        4    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
        1    0.000    0.000    0.000    0.000 {built-in method time.time}
        1    0.000    0.000    0.000    0.000 threading.py:536(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 Phd.py:37(Record)
        1    0.000    0.000    0.000    0.000 _local.py:462(PurePosixPath)
        1    0.000    0.000    0.000    0.000 __init__.py:765(_check_compression)
        1    0.000    0.000    0.000    0.000 xmlbuilder.py:212(DOMEntityResolver)
        1    0.000    0.000    0.000    0.000 xmlreader.py:163(Locator)
        1    0.000    0.000    0.000    0.000 _base.py:111(_AllCompletedWaiter)
        1    0.000    0.000    0.000    0.000 symbolic.py:1284(_Pair)
        1    0.000    0.000    0.000    0.000 __init__.py:259(c_wchar_p)
        1    0.000    0.000    0.000    0.000 errors.py:37(MessageDefect)
        1    0.000    0.000    0.000    0.000 utils.py:1492(_Dummy)
        1    0.000    0.000    0.000    0.000 InsdcIO.py:112(EmblIterator)
        1    0.000    0.000    0.000    0.000 _endian.py:48(BigEndianStructure)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:583(__init__)
        1    0.000    0.000    0.000    0.000 signals.py:9(_InterruptHandler)
        3    0.000    0.000    0.000    0.000 extras.py:249(_fromnxfunction_function)
        1    0.000    0.000    0.000    0.000 parser.py:75(BytesParser)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1323(BoolFormat)
        1    0.000    0.000    0.000    0.000 pickle.py:97(_Stop)
        1    0.000    0.000    0.000    0.000 errors.py:97(NonPrintableDefect)
        1    0.000    0.000    0.000    0.000 Ace.py:76(qa)
        1    0.000    0.000    0.000    0.000 _aliases.py:190(UniqueCountsResult)
        1    0.000    0.000    0.000    0.000 _typing.py:123(DTypesUnsigned)
        1    0.000    0.000    0.000    0.000 core.py:916(_DomainGreaterEqual)
        1    0.000    0.000    0.000    0.000 abc.py:199(SourceLoader)
        1    0.000    0.000    0.000    0.000 __init__.py:1830(RootLogger)
        1    0.000    0.000    0.000    0.000 _iotools.py:423(ConverterError)
        1    0.000    0.000    0.000    0.000 request.py:1507(FTPHandler)
        1    0.000    0.000    0.000    0.000 {built-in method numpy._core._multiarray_umath._reload_guard}
        1    0.000    0.000    0.000    0.000 argparse.py:751(ArgumentError)
        1    0.000    0.000    0.000    0.000 exceptions.py:47(ComplexWarning)
        1    0.000    0.000    0.000    0.000 Interfaces.py:73(AlignmentWriter)
        1    0.000    0.000    0.000    0.000 threading.py:1369(_DeleteDummyThreadOnDel)
        1    0.000    0.000    0.000    0.000 xmlreader.py:338(AttributesNSImpl)
        1    0.000    0.000    0.000    0.000 request.py:575(BaseHandler)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1429(SubArrayFormat)
        1    0.000    0.000    0.000    0.000 client.py:188(HTTPMessage)
        1    0.000    0.000    0.000    0.000 PhylipIO.py:144(PhylipIterator)
        1    0.000    0.000    0.000    0.000 __init__.py:770(Lookup)
        1    0.000    0.000    0.000    0.000 __init__.py:243(c_char_p)
        1    0.000    0.000    0.000    0.000 _parser.py:99(checkgroup)
        1    0.000    0.000    0.000    0.000 _linalg.py:41(SlogdetResult)
        4    0.000    0.000    0.000    0.000 Interfaces.py:109(__iter__)
        1    0.000    0.000    0.000    0.000 XdnaIO.py:224(XdnaWriter)
        1    0.000    0.000    0.000    0.000 parse.py:323(DefragResult)
        4    0.000    0.000    0.000    0.000 _pep440.py:426(_parse_local_version)
        1    0.000    0.000    0.000    0.000 _helpers.py:708(_dask_device)
        1    0.000    0.000    0.000    0.000 _linalg.py:113(LinAlgError)
        1    0.000    0.000    0.000    0.000 argparse.py:1916(_get_positional_actions)
        1    0.000    0.000    0.000    0.000 error.py:19(URLError)
        1    0.000    0.000    0.000    0.000 f2py2e.py:542(CombineIncludePaths)
        1    0.000    0.000    0.000    0.000 core.py:149(MaskError)
        1    0.000    0.000    0.000    0.000 core.py:89(MaskedArrayFutureWarning)
        3    0.000    0.000    0.000    0.000 core.py:906(__init__)
        1    0.000    0.000    0.000    0.000 handler.py:208(DTDHandler)
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
        1    0.000    0.000    0.000    0.000 minidom.py:655(__init__)
        1    0.000    0.000    0.000    0.000 core.py:141(MAError)
        1    0.000    0.000    0.000    0.000 __init__.py:694(LZMACompressor)
        1    0.000    0.000    0.000    0.000 threading.py:1398(_DummyThread)
        1    0.000    0.000    0.000    0.000 request.py:1215(ProxyDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 _base.py:96(_FirstCompletedWaiter)
        1    0.000    0.000    0.000    0.000 core.py:932(_MaskedUFunc)
        1    0.000    0.000    0.000    0.000 pydoc.py:2230(ModuleScanner)
        1    0.000    0.000    0.000    0.000 Interfaces.py:106(SequentialAlignmentWriter)
        1    0.000    0.000    0.000    0.000 abc.py:68(PathEntryFinder)
        1    0.000    0.000    0.000    0.000 request.py:1197(HTTPDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
        1    0.000    0.000    0.000    0.000 SeqFeature.py:2022(BetweenPosition)
        1    0.000    0.000    0.000    0.000 _globals.py:99(_SignatureDescriptor)
        1    0.000    0.000    0.000    0.000 exceptions.py:96(TooHardError)
        1    0.000    0.000    0.000    0.000 auxfuncs.py:617(throw_error)
        1    0.000    0.000    0.000    0.000 argparse.py:941(_StoreAction)
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_iscased}
        1    0.000    0.000    0.000    0.000 _sf_error.py:5(SpecialFunctionWarning)
        1    0.000    0.000    0.000    0.000 <string>:1(__create_fn__)
        1    0.000    0.000    0.000    0.000 _pep440.py:141(<lambda>)
        1    0.000    0.000    0.000    0.000 request.py:1032(ProxyBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:48(BiopythonWarning)
        1    0.000    0.000    0.000    0.000 _pep440.py:149(__ge__)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:273(OGridClass)
        1    0.000    0.000    0.000    0.000 minidom.py:652(TypeInfo)
        1    0.000    0.000    0.000    0.000 SeqFeature.py:1816(ExactPosition)
        1    0.000    0.000    0.000    0.000 socket.py:212(_GiveupOnSendfile)
        1    0.000    0.000    0.000    0.000 _aliases.py:195(UniqueInverseResult)
        1    0.000    0.000    0.000    0.000 _linalg.py:37(QRResult)
        1    0.000    0.000    0.000    0.000 argparse.py:1742(_MutuallyExclusiveGroup)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:556(CClass)
        1    0.000    0.000    0.000    0.000 argparse.py:203(_Section)
        1    0.000    0.000    0.000    0.000 request.py:762(ProxyHandler)
        1    0.000    0.000    0.000    0.000 exceptions.py:58(ModuleDeprecationWarning)
        1    0.000    0.000    0.000    0.000 argparse.py:1306(FileType)
        1    0.000    0.000    0.000    0.000 minidom.py:1419(Notation)
        1    0.000    0.000    0.000    0.000 introspect.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:62(DOMException)
        1    0.000    0.000    0.000    0.000 __init__.py:168(c_short)
        1    0.000    0.000    0.000    0.000 minidom.py:1304(Identified)
        1    0.000    0.000    0.000    0.000 errors.py:68(InvalidMultipartContentTransferEncodingDefect)
        1    0.000    0.000    0.000    0.000 argparse.py:663(RawDescriptionHelpFormatter)
        1    0.000    0.000    0.000    0.000 PhylipIO.py:270(RelaxedPhylipWriter)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1014(is_package)
        1    0.000    0.000    0.000    0.000 __init__.py:324(FileHash)
        1    0.000    0.000    0.000    0.000 _linalg.py:45(SVDResult)
        1    0.000    0.000    0.000    0.000 case.py:26(SkipTest)
        1    0.000    0.000    0.000    0.000 ClustalIO.py:93(ClustalIterator)
        1    0.000    0.000    0.000    0.000 parser.py:67(HeaderParser)
        1    0.000    0.000    0.000    0.000 parse.py:220(_NetlocResultMixinBytes)
        1    0.000    0.000    0.000    0.000 _abc.py:48(UnsupportedOperation)
        2    0.000    0.000    0.000    0.000 _index_tricks_impl.py:770(__init__)
        1    0.000    0.000    0.000    0.000 pickle.py:73(PickleError)
        1    0.000    0.000    0.000    0.000 symbolic.py:109(OpError)
        1    0.000    0.000    0.000    0.000 __init__.py:180(c_ulong)
        1    0.000    0.000    0.000    0.000 __init__.py:818(_SharedFile)
        1    0.000    0.000    0.000    0.000 request.py:594(HTTPErrorProcessor)
        1    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 minidom.py:1226(CDATASection)
        1    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
        1    0.000    0.000    0.000    0.000 __init__.py:77(BiopythonDeprecationWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:36(Record)
        1    0.000    0.000    0.000    0.000 ipaddress.py:20(AddressValueError)
        1    0.000    0.000    0.000    0.000 CodonTable.py:199(AmbiguousCodonTable)
        1    0.000    0.000    0.000    0.000 case.py:34(_ShouldStop)
        1    0.000    0.000    0.000    0.000 warnings.py:207(_OptionError)
        1    0.000    0.000    0.000    0.000 __init__.py:82(HierarchyRequestErr)
        1    0.000    0.000    0.000    0.000 _policybase.py:41(__init__)
        1    0.000    0.000    0.000    0.000 _testutils.py:51(FPUModeChangeWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:873(blas_fpe_check)
        1    0.000    0.000    0.000    0.000 response.py:57(addinfo)
        1    0.000    0.000    0.000    0.000 SeqFeature.py:162(LocationParserError)
        1    0.000    0.000    0.000    0.000 argparse.py:1135(_HelpAction)
        1    0.000    0.000    0.000    0.000 argparse.py:1156(_VersionAction)
        1    0.000    0.000    0.000    0.000 InsdcIO.py:213(EmblCdsFeatureIterator)
        1    0.000    0.000    0.000    0.000 _typing.py:142(DTypesComplex)
        1    0.000    0.000    0.000    0.000 _typing.py:136(DTypesReal)
        1    0.000    0.000    0.000    0.000 errors.py:8(MessageError)
        1    0.000    0.000    0.000    0.000 SeqFeature.py:1885(UnknownPosition)
        1    0.000    0.000    0.000    0.000 __init__.py:1358(disable)
        1    0.000    0.000    0.000    0.000 core.py:2436(__init__)
        1    0.000    0.000    0.000    0.000 argparse.py:1110(_CountAction)
        1    0.000    0.000    0.000    0.000 _docscrape.py:615(ObjDoc)
        1    0.000    0.000    0.000    0.000 parse.py:144(_ResultMixinBytes)
